transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN01019,Nairobi_Main,CL640,Client_1019,2022-02-08,431816.88,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01576,Kisumu,CL775,Client_1576,2022-04-16,1422494.62,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01830,Kisumu,CL922,Client_1830,2022-06-11,1493995.54,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01645,Nairobi_Main,CL154,Client_1645,2022-03-15,564584.77,KES,Customer refused to provide source of funds documentation.
TXN00764,Kisumu,CL731,Client_764,2024-07-17,505224.45,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02607,Eldoret,CL485,Client_2607,2022-06-19,353867.82,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00986,Eldoret,CL716,Client_986,2024-02-21,517865.99,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02521,Eldoret,CL374,Client_2521,2022-09-18,1719751.35,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01402,Kisumu,CL141,Client_1402,2022-10-01,786743.01,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00880,Kisumu,CL250,Client_880,2024-07-20,1241555.13,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00101,Kisumu,CL180,Client_101,2024-11-13,410925.14,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02791,Westlands,CL512,Client_2791,2023-04-15,2509330.44,KES,Third-party deposits followed by immediate outward remittances.
TXN00940,Nairobi_Main,CL942,Client_940,2024-10-03,364085.85,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01921,Westlands,CL700,Client_1921,2024-01-21,247367.45,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02154,Kisumu,CL414,Client_2154,2024-07-15,1807817.39,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01278,Nairobi_Main,CL766,Client_1278,2024-02-29,711636.47,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00955,Mombasa,CL891,Client_955,2024-07-18,1364179.82,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01227,Westlands,CL506,Client_1227,2022-03-19,557193.6,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00330,Eldoret,CL649,Client_330,2024-04-06,838895.86,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01172,Westlands,CL296,Client_1172,2024-12-26,1891862.37,KES,Third-party deposits followed by immediate outward remittances.
TXN02273,Westlands,CL458,Client_2273,2024-08-04,336719.1,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01910,Westlands,CL865,Client_1910,2022-01-22,597231.55,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02839,Kisumu,CL696,Client_2839,2022-12-06,10819950.0,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00404,Kisumu,CL367,Client_404,2024-05-17,558431.04,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02226,Kisumu,CL762,Client_2226,2022-06-17,1362610.39,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02244,Mombasa,CL513,Client_2244,2024-06-10,180779.05,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01445,Kisumu,CL324,Client_1445,2023-07-27,714816.8,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01937,Mombasa,CL259,Client_1937,2023-03-08,645394.97,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00674,Eldoret,CL691,Client_674,2024-07-04,416645.66,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00892,Westlands,CL618,Client_892,2022-04-25,770728.79,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00648,Eldoret,CL426,Client_648,2024-06-22,1398813.06,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN02499,Eldoret,CL186,Client_2499,2022-10-26,2991647.23,KES,Third-party deposits followed by immediate outward remittances.
TXN00327,Eldoret,CL152,Client_327,2023-09-09,1215514.03,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02523,Kisumu,CL739,Client_2523,2023-07-22,698881.98,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01026,Mombasa,CL918,Client_1026,2022-11-28,2175330.8,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN02056,Westlands,CL699,Client_2056,2024-09-04,304528.36,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01595,Eldoret,CL210,Client_1595,2024-02-24,103357.31,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00777,Westlands,CL188,Client_777,2024-04-23,763429.87,KES,Customer refused to provide source of funds documentation.
TXN02430,Mombasa,CL542,Client_2430,2024-08-11,1087433.07,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01206,Eldoret,CL600,Client_1206,2022-02-24,555939.18,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00755,Nairobi_Main,CL823,Client_755,2023-08-05,278012.34,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02383,Westlands,CL403,Client_2383,2022-02-21,687386.17,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00352,Nairobi_Main,CL686,Client_352,2024-03-18,1517764.9,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00042,Nairobi_Main,CL821,Client_42,2023-03-16,1713813.31,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN01004,Kisumu,CL449,Client_1004,2023-01-19,820571.97,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01472,Kisumu,CL251,Client_1472,2024-03-10,352622.01,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01587,Nairobi_Main,CL630,Client_1587,2024-11-14,611401.47,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02903,Mombasa,CL207,Client_2903,2023-06-27,362622.25,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01175,Nairobi_Main,CL744,Client_1175,2023-07-28,318769.89,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00037,Kisumu,CL763,Client_37,2022-08-12,1772634.18,KES,Customer refused to provide source of funds documentation.
TXN00549,Mombasa,CL672,Client_549,2023-02-10,700676.88,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00543,Eldoret,CL142,Client_543,2023-10-16,2366266.04,KES,Third-party deposits followed by immediate outward remittances.
TXN00398,Mombasa,CL908,Client_398,2024-02-20,1394031.77,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01250,Nairobi_Main,CL723,Client_1250,2024-07-08,362106.6,KES,Customer refused to provide source of funds documentation.
TXN00644,Mombasa,CL496,Client_644,2024-12-05,188678.53,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02584,Kisumu,CL776,Client_2584,2024-06-19,1272505.33,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00740,Mombasa,CL116,Client_740,2022-03-17,3659851.24,KES,Large transfer to foreign account in UK without updated KYC.
TXN02735,Eldoret,CL812,Client_2735,2022-12-03,8783231.94,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02033,Westlands,CL370,Client_2033,2022-07-18,754228.34,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01508,Mombasa,CL843,Client_1508,2023-12-30,1054643.81,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02613,Eldoret,CL184,Client_2613,2022-03-22,469280.49,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00633,Eldoret,CL406,Client_633,2023-10-09,1274153.88,KES,Customer refused to provide source of funds documentation.
TXN02177,Kisumu,CL529,Client_2177,2023-05-30,345623.42,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01994,Nairobi_Main,CL719,Client_1994,2024-03-27,887188.45,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00759,Nairobi_Main,CL671,Client_759,2023-04-28,296306.47,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01097,Mombasa,CL947,Client_1097,2022-09-05,1576585.0,KES,Customer refused to provide source of funds documentation.
TXN01330,Eldoret,CL501,Client_1330,2023-11-23,2520419.36,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01118,Westlands,CL555,Client_1118,2022-01-20,519003.99,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02051,Eldoret,CL966,Client_2051,2022-06-12,962769.0,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02963,Eldoret,CL308,Client_2963,2024-05-21,373142.48,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01365,Westlands,CL423,Client_1365,2024-06-07,4312008.45,KES,Large transfer to foreign account in Cyprus without updated KYC.
TXN02375,Mombasa,CL498,Client_2375,2023-01-31,1181362.71,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00100,Mombasa,CL184,Client_100,2022-11-09,458533.67,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01787,Mombasa,CL173,Client_1787,2024-05-23,435196.81,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01649,Eldoret,CL394,Client_1649,2022-01-07,4276508.43,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00641,Eldoret,CL125,Client_641,2024-09-15,427175.71,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02820,Nairobi_Main,CL194,Client_2820,2023-06-07,259132.47,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN01098,Eldoret,CL700,Client_1098,2023-04-30,243195.13,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01487,Westlands,CL130,Client_1487,2022-10-28,200214.38,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00694,Eldoret,CL580,Client_694,2023-11-10,831639.99,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02673,Mombasa,CL256,Client_2673,2023-07-29,1856861.1,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01275,Kisumu,CL756,Client_1275,2022-05-26,4376622.78,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN01261,Nairobi_Main,CL749,Client_1261,2022-10-17,798770.41,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01572,Nairobi_Main,CL126,Client_1572,2024-06-14,475032.98,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02202,Westlands,CL550,Client_2202,2023-03-19,1236983.84,KES,Large transfer to foreign account in China without updated KYC.
TXN00203,Nairobi_Main,CL189,Client_203,2024-03-05,3893216.04,KES,Third-party deposits followed by immediate outward remittances.
TXN01775,Kisumu,CL375,Client_1775,2023-05-29,321345.0,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02480,Westlands,CL188,Client_2480,2023-01-18,877685.0,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01178,Eldoret,CL575,Client_1178,2023-01-02,504418.85,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00304,Westlands,CL610,Client_304,2022-01-09,2544216.34,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02648,Westlands,CL646,Client_2648,2023-08-12,202016.18,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02422,Westlands,CL761,Client_2422,2023-01-26,1225320.49,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00619,Eldoret,CL847,Client_619,2024-12-19,756688.13,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02659,Nairobi_Main,CL461,Client_2659,2022-12-28,609434.98,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01225,Kisumu,CL312,Client_1225,2024-11-02,474633.71,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00010,Eldoret,CL348,Client_10,2024-12-03,790003.01,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01632,Westlands,CL472,Client_1632,2024-02-29,685757.27,KES,Customer refused to provide source of funds documentation.
TXN00496,Westlands,CL469,Client_496,2022-04-17,787987.13,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02222,Nairobi_Main,CL196,Client_2222,2024-04-06,820125.27,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00326,Kisumu,CL577,Client_326,2022-11-14,492490.4,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02151,Kisumu,CL881,Client_2151,2024-11-29,477778.21,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00368,Nairobi_Main,CL664,Client_368,2023-06-18,545149.14,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01977,Nairobi_Main,CL445,Client_1977,2023-06-13,4039782.65,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02299,Westlands,CL775,Client_2299,2024-02-27,851977.22,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00439,Eldoret,CL133,Client_439,2024-10-26,317094.72,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00744,Mombasa,CL733,Client_744,2022-04-04,550324.69,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02979,Westlands,CL983,Client_2979,2022-03-08,790511.56,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00686,Kisumu,CL331,Client_686,2023-01-16,890108.73,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01790,Nairobi_Main,CL397,Client_1790,2022-11-04,1380995.69,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00683,Nairobi_Main,CL763,Client_683,2022-02-02,916146.68,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01292,Westlands,CL928,Client_1292,2023-01-28,13848667.35,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00441,Nairobi_Main,CL112,Client_441,2023-03-08,707042.33,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02957,Eldoret,CL394,Client_2957,2022-12-31,1037717.45,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01526,Nairobi_Main,CL397,Client_1526,2024-02-09,1157906.32,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02219,Eldoret,CL222,Client_2219,2022-05-26,2349716.53,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00969,Kisumu,CL219,Client_969,2023-10-04,1416724.17,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00370,Mombasa,CL613,Client_370,2024-11-11,732553.16,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01936,Mombasa,CL949,Client_1936,2022-12-16,188701.33,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01731,Nairobi_Main,CL230,Client_1731,2024-11-25,462117.2,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02829,Kisumu,CL464,Client_2829,2022-04-17,1051801.0,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02032,Kisumu,CL522,Client_2032,2023-11-27,611584.51,KES,Customer refused to provide source of funds documentation.
TXN01915,Mombasa,CL722,Client_1915,2024-07-19,153163.24,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01889,Mombasa,CL283,Client_1889,2022-11-04,958902.41,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02380,Eldoret,CL223,Client_2380,2023-08-29,648356.74,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02249,Eldoret,CL128,Client_2249,2022-04-07,1238970.87,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02575,Nairobi_Main,CL712,Client_2575,2023-08-26,15536672.92,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00511,Kisumu,CL894,Client_511,2023-05-05,652991.75,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00640,Nairobi_Main,CL896,Client_640,2023-02-18,218260.56,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01831,Westlands,CL619,Client_1831,2023-11-18,887132.91,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00176,Nairobi_Main,CL371,Client_176,2023-03-06,964175.18,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00707,Mombasa,CL408,Client_707,2024-09-02,220510.25,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00924,Nairobi_Main,CL421,Client_924,2023-09-03,331013.83,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01940,Nairobi_Main,CL218,Client_1940,2024-11-24,578728.19,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01284,Eldoret,CL645,Client_1284,2024-02-23,1055675.73,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00666,Westlands,CL593,Client_666,2024-02-26,582160.32,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01839,Mombasa,CL804,Client_1839,2023-06-23,1425585.28,KES,Customer refused to provide source of funds documentation.
TXN00697,Eldoret,CL273,Client_697,2022-04-16,678943.45,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02948,Mombasa,CL730,Client_2948,2024-12-19,99506.44,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00486,Nairobi_Main,CL388,Client_486,2023-07-06,408387.46,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00738,Nairobi_Main,CL297,Client_738,2022-02-21,3556978.07,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02254,Nairobi_Main,CL490,Client_2254,2023-02-26,535811.52,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02265,Eldoret,CL393,Client_2265,2023-08-07,869915.43,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00987,Westlands,CL345,Client_987,2024-03-27,1547852.14,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01318,Kisumu,CL218,Client_1318,2023-08-19,1116040.56,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02748,Eldoret,CL319,Client_2748,2022-02-11,521303.31,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02899,Mombasa,CL630,Client_2899,2022-10-28,1134040.22,KES,Third-party deposits followed by immediate outward remittances.
TXN02656,Nairobi_Main,CL883,Client_2656,2024-07-13,982806.62,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01281,Westlands,CL716,Client_1281,2022-11-27,1656449.17,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01987,Kisumu,CL481,Client_1987,2022-03-20,897678.31,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01939,Westlands,CL364,Client_1939,2023-03-23,1155507.76,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02133,Nairobi_Main,CL115,Client_2133,2023-12-16,2691408.21,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02694,Westlands,CL828,Client_2694,2022-03-24,491812.22,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02103,Mombasa,CL121,Client_2103,2024-04-02,671522.79,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN02093,Mombasa,CL333,Client_2093,2024-08-01,2571465.25,KES,Third-party deposits followed by immediate outward remittances.
TXN00468,Westlands,CL855,Client_468,2023-08-05,918277.95,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00228,Kisumu,CL533,Client_228,2024-02-11,254124.26,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02271,Eldoret,CL887,Client_2271,2022-03-26,2008520.29,KES,Customer refused to provide source of funds documentation.
TXN02224,Kisumu,CL281,Client_2224,2024-05-31,1247807.09,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02688,Westlands,CL604,Client_2688,2023-05-03,184443.69,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00929,Eldoret,CL854,Client_929,2024-03-09,1616650.25,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01196,Westlands,CL585,Client_1196,2023-04-24,2183472.95,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02335,Westlands,CL315,Client_2335,2022-04-13,1007787.83,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01399,Westlands,CL649,Client_1399,2023-07-06,1252046.21,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00545,Nairobi_Main,CL327,Client_545,2024-06-03,95783.8,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02495,Eldoret,CL956,Client_2495,2023-04-06,224233.94,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02800,Kisumu,CL701,Client_2800,2023-10-08,667153.3,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00243,Eldoret,CL222,Client_243,2024-02-21,769496.05,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01441,Kisumu,CL236,Client_1441,2023-07-08,859423.32,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01442,Westlands,CL647,Client_1442,2022-08-26,1228656.31,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00614,Westlands,CL566,Client_614,2024-01-08,245771.54,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02221,Westlands,CL130,Client_2221,2024-10-10,420484.08,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01111,Kisumu,CL870,Client_1111,2024-07-16,472844.72,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01269,Kisumu,CL709,Client_1269,2022-11-09,757685.03,KES,Dormant account reactivated with high-value transfers to Uganda.
TXN02304,Nairobi_Main,CL121,Client_2304,2022-01-18,1839823.47,KES,Third-party deposits followed by immediate outward remittances.
TXN02197,Nairobi_Main,CL828,Client_2197,2024-04-08,728047.12,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02416,Mombasa,CL837,Client_2416,2024-03-06,653466.61,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00221,Nairobi_Main,CL347,Client_221,2024-02-02,11795075.95,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02682,Westlands,CL170,Client_2682,2022-07-13,437384.59,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00805,Eldoret,CL451,Client_805,2023-10-31,993464.29,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02734,Mombasa,CL813,Client_2734,2023-12-16,291889.32,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00292,Mombasa,CL920,Client_292,2024-07-06,942507.5,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00601,Mombasa,CL844,Client_601,2024-11-13,917944.34,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00516,Westlands,CL994,Client_516,2022-03-06,2898929.54,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00344,Mombasa,CL561,Client_344,2024-04-08,930754.79,KES,Third-party deposits followed by immediate outward remittances.
TXN00435,Mombasa,CL728,Client_435,2022-01-14,1546724.36,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02402,Nairobi_Main,CL622,Client_2402,2023-08-17,611563.83,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00881,Kisumu,CL601,Client_881,2024-10-15,14278124.71,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01514,Westlands,CL447,Client_1514,2023-08-19,146301.43,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02702,Westlands,CL990,Client_2702,2023-05-13,1159716.69,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02349,Mombasa,CL466,Client_2349,2024-09-10,2741815.97,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00389,Nairobi_Main,CL321,Client_389,2024-07-08,1051046.28,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01970,Nairobi_Main,CL576,Client_1970,2022-06-19,4075048.01,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02055,Westlands,CL635,Client_2055,2023-09-13,437449.33,KES,Customer refused to provide source of funds documentation.
TXN00999,Eldoret,CL210,Client_999,2024-11-11,878471.64,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00663,Eldoret,CL688,Client_663,2022-09-18,1426197.05,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00909,Eldoret,CL920,Client_909,2024-12-23,849020.77,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00240,Westlands,CL463,Client_240,2023-04-03,981368.53,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01869,Mombasa,CL845,Client_1869,2024-03-17,251783.15,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01707,Eldoret,CL498,Client_1707,2022-01-23,865274.08,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01096,Nairobi_Main,CL427,Client_1096,2022-10-19,1365942.3,KES,Third-party deposits followed by immediate outward remittances.
TXN02711,Nairobi_Main,CL899,Client_2711,2023-04-26,703212.36,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01852,Westlands,CL898,Client_1852,2022-08-14,1872373.85,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02426,Mombasa,CL278,Client_2426,2022-01-30,774504.17,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01300,Westlands,CL469,Client_1300,2024-03-27,676838.83,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00908,Nairobi_Main,CL834,Client_908,2022-07-14,2875186.82,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN01328,Kisumu,CL256,Client_1328,2023-03-08,1290217.28,KES,Large transfer to foreign account in Mauritius without updated KYC.
TXN01719,Nairobi_Main,CL726,Client_1719,2023-05-28,887901.66,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01266,Mombasa,CL181,Client_1266,2024-01-07,200867.32,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01340,Westlands,CL506,Client_1340,2024-09-27,608828.17,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02182,Westlands,CL469,Client_2182,2024-05-13,420747.51,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00491,Westlands,CL961,Client_491,2023-05-28,1458362.26,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN00139,Westlands,CL131,Client_139,2024-04-08,954995.64,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02342,Mombasa,CL750,Client_2342,2023-08-31,725546.95,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01423,Kisumu,CL411,Client_1423,2022-08-17,418542.24,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01706,Mombasa,CL251,Client_1706,2022-02-27,1182176.88,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00208,Mombasa,CL685,Client_208,2024-08-26,774250.05,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01430,Westlands,CL296,Client_1430,2024-05-06,445178.54,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00582,Westlands,CL336,Client_582,2022-02-23,404051.84,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00642,Kisumu,CL595,Client_642,2024-12-08,6596959.19,KES,Third-party deposits followed by immediate outward remittances.
TXN00735,Westlands,CL667,Client_735,2022-03-22,1110597.75,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01680,Eldoret,CL418,Client_1680,2022-12-21,399458.75,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02354,Westlands,CL907,Client_2354,2023-10-11,429612.9,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01958,Nairobi_Main,CL582,Client_1958,2024-03-18,4859392.43,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01417,Kisumu,CL536,Client_1417,2024-09-08,1546201.46,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00410,Eldoret,CL510,Client_410,2023-11-25,2333768.62,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02296,Westlands,CL502,Client_2296,2022-10-17,778994.97,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00919,Westlands,CL216,Client_919,2022-11-04,395338.04,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02102,Nairobi_Main,CL286,Client_2102,2023-11-27,287380.93,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02631,Westlands,CL356,Client_2631,2024-05-01,1918238.72,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01507,Kisumu,CL507,Client_1507,2024-10-21,879818.76,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01321,Nairobi_Main,CL418,Client_1321,2022-05-07,562223.62,KES,Incoming payment from verified business partner; documentation reviewed.
