transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative,label
TXN02171,Eldoret,CL860,Client_2171,2024-07-19,3571874.42,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02172,Kisumu,CL141,Client_2172,2024-02-21,512386.39,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02173,Mombasa,CL536,Client_2173,2022-12-11,1101449.09,KES,Dormant account reactivated with high-value transfers to Cyprus.,Non-Compliant
TXN02174,Eldoret,CL205,Client_2174,2022-07-01,600928.11,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02175,Mombasa,CL956,Client_2175,2024-06-04,692713.23,KES,Large transfer to foreign account in Hong Kong without updated KYC.,Non-Compliant
TXN02176,Kisumu,CL962,Client_2176,2023-07-19,2333026.96,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02177,Kisumu,CL529,Client_2177,2023-05-30,345623.42,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02178,Nairobi_Main,CL830,Client_2178,2024-09-21,1734563.79,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02179,Eldoret,CL544,Client_2179,2023-06-29,9076921.01,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02180,Eldoret,CL957,Client_2180,2024-02-09,1477881.0,KES,Large transfer to foreign account in Hong Kong without updated KYC.,Non-Compliant
TXN02181,Eldoret,CL958,Client_2181,2022-07-21,473057.71,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02182,Westlands,CL469,Client_2182,2024-05-13,420747.51,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02183,Kisumu,CL762,Client_2183,2024-06-20,1248742.35,KES,Large transfer to foreign account in Uganda without updated KYC.,Non-Compliant
TXN02184,Mombasa,CL785,Client_2184,2022-02-22,5053358.49,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02185,Kisumu,CL201,Client_2185,2023-08-22,114886.12,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02186,Mombasa,CL969,Client_2186,2023-06-04,5839118.09,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02187,Westlands,CL383,Client_2187,2024-07-02,407761.84,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02188,Kisumu,CL887,Client_2188,2022-11-25,1155464.41,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02189,Kisumu,CL899,Client_2189,2022-12-19,400123.65,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02190,Kisumu,CL460,Client_2190,2023-04-12,815851.22,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02191,Nairobi_Main,CL839,Client_2191,2022-07-05,176541.8,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02192,Eldoret,CL609,Client_2192,2023-01-17,746776.23,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02193,Kisumu,CL976,Client_2193,2024-09-21,2228895.52,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02194,Mombasa,CL470,Client_2194,2022-11-23,430689.8,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02195,Nairobi_Main,CL294,Client_2195,2023-09-28,1742332.95,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02196,Eldoret,CL812,Client_2196,2022-06-05,339969.94,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02197,Nairobi_Main,CL828,Client_2197,2024-04-08,728047.12,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02198,Kisumu,CL645,Client_2198,2023-12-26,547656.45,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02199,Mombasa,CL206,Client_2199,2023-08-25,824606.66,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02200,Mombasa,CL945,Client_2200,2022-03-25,2278630.26,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02201,Nairobi_Main,CL606,Client_2201,2023-04-05,1910821.24,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02202,Westlands,CL550,Client_2202,2023-03-19,1236983.84,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN02203,Westlands,CL121,Client_2203,2024-09-16,894330.4,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02204,Eldoret,CL664,Client_2204,2023-01-29,458655.35,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02205,Eldoret,CL509,Client_2205,2024-03-03,276646.15,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02206,Kisumu,CL541,Client_2206,2024-01-29,752144.99,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02207,Kisumu,CL653,Client_2207,2024-01-02,1527100.23,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02208,Kisumu,CL980,Client_2208,2023-05-21,2022918.87,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02209,Mombasa,CL648,Client_2209,2023-10-05,434025.85,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02210,Westlands,CL837,Client_2210,2023-12-15,1467927.74,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02211,Eldoret,CL956,Client_2211,2022-04-19,476695.42,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02212,Eldoret,CL546,Client_2212,2022-05-13,825018.2,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02213,Eldoret,CL559,Client_2213,2022-04-28,1002124.84,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02214,Westlands,CL165,Client_2214,2023-12-27,393775.71,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02215,Eldoret,CL358,Client_2215,2022-02-26,388858.38,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02216,Westlands,CL505,Client_2216,2023-03-17,1865967.8,KES,Dormant account reactivated with high-value transfers to Somalia.,Non-Compliant
TXN02217,Kisumu,CL438,Client_2217,2023-04-22,398035.38,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02218,Eldoret,CL797,Client_2218,2023-10-07,1383989.25,KES,Large transfer to foreign account in UK without updated KYC.,Non-Compliant
TXN02219,Eldoret,CL222,Client_2219,2022-05-26,2349716.53,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02220,Mombasa,CL847,Client_2220,2022-11-27,1176055.82,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02221,Westlands,CL130,Client_2221,2024-10-10,420484.08,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02222,Nairobi_Main,CL196,Client_2222,2024-04-06,820125.27,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02223,Mombasa,CL241,Client_2223,2023-12-05,2869857.04,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02224,Kisumu,CL281,Client_2224,2024-05-31,1247807.09,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02225,Westlands,CL366,Client_2225,2024-04-02,342983.93,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02226,Kisumu,CL762,Client_2226,2022-06-17,1362610.39,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02227,Nairobi_Main,CL636,Client_2227,2023-06-12,1459671.7,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02228,Nairobi_Main,CL670,Client_2228,2022-05-02,354939.81,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02229,Westlands,CL101,Client_2229,2024-12-19,146301.09,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02230,Kisumu,CL493,Client_2230,2023-09-20,1093899.71,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02231,Eldoret,CL483,Client_2231,2022-05-23,334622.77,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02232,Eldoret,CL610,Client_2232,2023-01-08,939814.62,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02233,Nairobi_Main,CL993,Client_2233,2022-11-13,136070.35,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02234,Westlands,CL551,Client_2234,2022-12-30,1009351.03,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02235,Nairobi_Main,CL737,Client_2235,2022-03-21,231464.0,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02236,Kisumu,CL210,Client_2236,2023-12-16,901247.22,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02237,Eldoret,CL271,Client_2237,2022-07-24,1487854.58,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02238,Eldoret,CL445,Client_2238,2024-07-20,277130.12,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02239,Nairobi_Main,CL784,Client_2239,2022-05-15,1018322.6,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02240,Westlands,CL345,Client_2240,2024-10-02,873639.34,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02241,Nairobi_Main,CL466,Client_2241,2022-05-01,1615742.25,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02242,Nairobi_Main,CL779,Client_2242,2023-10-19,2485468.38,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02243,Kisumu,CL238,Client_2243,2024-07-06,2155446.41,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02244,Mombasa,CL513,Client_2244,2024-06-10,180779.05,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02245,Mombasa,CL124,Client_2245,2024-10-03,1676214.95,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02246,Eldoret,CL595,Client_2246,2024-03-07,1613506.54,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02247,Nairobi_Main,CL640,Client_2247,2022-03-27,288039.0,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02248,Kisumu,CL701,Client_2248,2022-12-22,212943.14,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02249,Eldoret,CL128,Client_2249,2022-04-07,1238970.87,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02250,Kisumu,CL650,Client_2250,2022-04-18,1030088.29,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02251,Eldoret,CL969,Client_2251,2023-01-01,1309565.28,KES,Large transfer to foreign account in Cyprus without updated KYC.,Non-Compliant
TXN02252,Nairobi_Main,CL568,Client_2252,2023-01-16,1556279.28,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02253,Nairobi_Main,CL831,Client_2253,2023-02-21,397894.38,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02254,Nairobi_Main,CL490,Client_2254,2023-02-26,535811.52,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02255,Nairobi_Main,CL346,Client_2255,2023-11-09,224880.54,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02256,Westlands,CL480,Client_2256,2024-04-03,697001.13,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02257,Westlands,CL713,Client_2257,2023-05-20,1005324.74,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02258,Eldoret,CL827,Client_2258,2023-09-27,402506.59,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02259,Mombasa,CL806,Client_2259,2022-01-21,140956.63,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02260,Kisumu,CL962,Client_2260,2023-01-24,621110.14,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02261,Eldoret,CL110,Client_2261,2024-03-20,733598.38,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02262,Westlands,CL778,Client_2262,2023-04-02,717125.64,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02263,Nairobi_Main,CL262,Client_2263,2024-09-27,1283431.02,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02264,Eldoret,CL435,Client_2264,2022-12-09,560201.43,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02265,Eldoret,CL393,Client_2265,2023-08-07,869915.43,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02266,Nairobi_Main,CL504,Client_2266,2023-02-18,1245135.93,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02267,Mombasa,CL305,Client_2267,2022-09-18,155591.41,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02268,Mombasa,CL211,Client_2268,2022-08-17,1958494.54,KES,Large transfer to foreign account in Uganda without updated KYC.,Non-Compliant
TXN02269,Westlands,CL185,Client_2269,2022-05-19,379676.22,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02270,Eldoret,CL479,Client_2270,2024-06-16,510391.89,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02271,Eldoret,CL887,Client_2271,2022-03-26,2008520.29,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02272,Nairobi_Main,CL682,Client_2272,2022-01-30,947416.7,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02273,Westlands,CL458,Client_2273,2024-08-04,336719.1,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02274,Mombasa,CL489,Client_2274,2022-11-10,553438.93,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02275,Nairobi_Main,CL330,Client_2275,2023-01-12,252439.74,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02276,Mombasa,CL125,Client_2276,2024-06-21,252690.93,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02277,Eldoret,CL641,Client_2277,2023-08-13,869402.35,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02278,Eldoret,CL425,Client_2278,2022-04-27,241794.67,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02279,Mombasa,CL630,Client_2279,2024-12-30,861490.02,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02280,Westlands,CL841,Client_2280,2023-10-21,746995.1,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02281,Westlands,CL206,Client_2281,2023-04-24,310759.3,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02282,Eldoret,CL159,Client_2282,2024-03-04,336281.79,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02283,Nairobi_Main,CL677,Client_2283,2022-06-01,1246532.91,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02284,Eldoret,CL760,Client_2284,2024-03-01,271898.5,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02285,Mombasa,CL560,Client_2285,2023-05-02,390396.05,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02286,Kisumu,CL453,Client_2286,2024-07-20,746717.81,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02287,Mombasa,CL649,Client_2287,2024-01-08,2972908.9,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02288,Westlands,CL497,Client_2288,2023-06-11,453124.76,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02289,Nairobi_Main,CL542,Client_2289,2023-09-07,355664.4,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02290,Mombasa,CL520,Client_2290,2023-04-10,5283677.32,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02291,Westlands,CL515,Client_2291,2024-05-12,1825254.09,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02292,Mombasa,CL554,Client_2292,2024-03-06,1072175.84,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02293,Kisumu,CL433,Client_2293,2024-03-27,1586096.19,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02294,Westlands,CL829,Client_2294,2023-01-27,306880.59,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02295,Kisumu,CL574,Client_2295,2024-04-16,302153.04,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02296,Westlands,CL502,Client_2296,2022-10-17,778994.97,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02297,Eldoret,CL767,Client_2297,2024-07-15,724240.47,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02298,Mombasa,CL152,Client_2298,2023-02-13,5185821.03,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02299,Westlands,CL775,Client_2299,2024-02-27,851977.22,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02300,Mombasa,CL124,Client_2300,2023-02-27,188686.8,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02301,Westlands,CL379,Client_2301,2022-11-16,3785743.49,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02302,Mombasa,CL424,Client_2302,2024-08-17,598238.89,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02303,Kisumu,CL725,Client_2303,2024-12-22,1039682.42,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02304,Nairobi_Main,CL121,Client_2304,2022-01-18,1839823.47,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02305,Kisumu,CL465,Client_2305,2023-02-20,2184652.3,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02306,Kisumu,CL960,Client_2306,2022-05-16,4765642.81,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02307,Kisumu,CL697,Client_2307,2024-07-03,826294.18,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02308,Westlands,CL396,Client_2308,2023-09-14,1245593.95,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02309,Westlands,CL525,Client_2309,2022-08-31,785561.44,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02310,Eldoret,CL665,Client_2310,2024-08-19,1005865.37,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02311,Nairobi_Main,CL779,Client_2311,2022-10-28,1100636.42,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02312,Westlands,CL490,Client_2312,2024-08-26,1898639.15,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02313,Westlands,CL885,Client_2313,2022-02-10,1806792.41,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02314,Mombasa,CL120,Client_2314,2024-10-04,765603.86,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02315,Nairobi_Main,CL478,Client_2315,2022-05-22,2674657.32,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02316,Mombasa,CL253,Client_2316,2022-08-16,725858.69,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02317,Kisumu,CL828,Client_2317,2022-06-20,3125317.55,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02318,Eldoret,CL704,Client_2318,2024-05-05,350782.89,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02319,Kisumu,CL296,Client_2319,2024-11-17,888711.93,KES,Large transfer to foreign account in Tanzania without updated KYC.,Non-Compliant
TXN02320,Kisumu,CL270,Client_2320,2022-04-17,250169.02,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02321,Kisumu,CL559,Client_2321,2024-06-05,2181560.73,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN02322,Mombasa,CL775,Client_2322,2022-06-14,932156.08,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02323,Nairobi_Main,CL233,Client_2323,2022-01-22,2217731.93,KES,Dormant account reactivated with high-value transfers to Uganda.,Non-Compliant
TXN02324,Westlands,CL581,Client_2324,2024-02-18,6629521.52,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN02325,Mombasa,CL443,Client_2325,2024-01-22,1461484.98,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02326,Westlands,CL454,Client_2326,2023-06-20,862956.15,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02327,Kisumu,CL373,Client_2327,2022-06-20,549887.62,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02328,Eldoret,CL216,Client_2328,2022-02-17,1036759.22,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02329,Nairobi_Main,CL281,Client_2329,2024-02-04,879295.62,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02330,Eldoret,CL920,Client_2330,2023-05-01,3154031.08,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02331,Nairobi_Main,CL854,Client_2331,2023-11-30,439865.0,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02332,Eldoret,CL741,Client_2332,2024-08-01,1377196.78,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN02333,Nairobi_Main,CL821,Client_2333,2022-10-12,186742.95,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02334,Westlands,CL193,Client_2334,2022-07-07,420870.12,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02335,Westlands,CL315,Client_2335,2022-04-13,1007787.83,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02336,Kisumu,CL740,Client_2336,2024-12-20,808263.59,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02337,Westlands,CL825,Client_2337,2024-10-11,2305018.24,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02338,Eldoret,CL985,Client_2338,2022-05-06,559523.93,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02339,Eldoret,CL106,Client_2339,2022-06-12,543043.23,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02340,Kisumu,CL247,Client_2340,2023-01-23,340365.46,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02341,Westlands,CL291,Client_2341,2023-10-21,881323.38,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02342,Mombasa,CL750,Client_2342,2023-08-31,725546.95,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02343,Kisumu,CL323,Client_2343,2024-05-23,762542.25,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02344,Westlands,CL643,Client_2344,2022-01-15,914898.71,KES,Dormant account reactivated with high-value transfers to Mauritius.,Non-Compliant
TXN02345,Nairobi_Main,CL163,Client_2345,2022-05-09,119689.95,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02346,Nairobi_Main,CL734,Client_2346,2024-05-30,1164738.2,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02347,Nairobi_Main,CL862,Client_2347,2022-06-30,386471.64,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02348,Kisumu,CL814,Client_2348,2022-05-15,295391.53,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02349,Mombasa,CL466,Client_2349,2024-09-10,2741815.97,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02350,Mombasa,CL420,Client_2350,2023-01-25,410688.85,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02351,Westlands,CL143,Client_2351,2023-12-24,3813060.65,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN02352,Kisumu,CL915,Client_2352,2024-04-05,832263.32,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02353,Mombasa,CL256,Client_2353,2022-10-18,2717471.45,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN02354,Westlands,CL907,Client_2354,2023-10-11,429612.9,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02355,Kisumu,CL114,Client_2355,2024-06-08,1262192.43,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02356,Eldoret,CL288,Client_2356,2023-03-21,648797.14,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02357,Mombasa,CL583,Client_2357,2022-11-03,1053523.24,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02358,Nairobi_Main,CL609,Client_2358,2024-03-14,597417.77,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02359,Eldoret,CL384,Client_2359,2023-04-12,155847.83,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02360,Eldoret,CL841,Client_2360,2024-10-19,719316.67,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02361,Westlands,CL599,Client_2361,2022-05-03,262876.59,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02362,Nairobi_Main,CL431,Client_2362,2024-09-03,209636.59,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02363,Westlands,CL631,Client_2363,2024-10-09,186157.54,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02364,Mombasa,CL113,Client_2364,2023-09-23,1177473.81,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02365,Kisumu,CL800,Client_2365,2024-05-28,833728.38,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN02366,Kisumu,CL449,Client_2366,2024-02-04,1581065.27,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02367,Eldoret,CL584,Client_2367,2022-05-10,371364.37,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN02368,Kisumu,CL527,Client_2368,2023-05-20,163545.98,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02369,Westlands,CL992,Client_2369,2023-10-03,247318.66,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02370,Eldoret,CL448,Client_2370,2023-11-10,1283457.46,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02371,Kisumu,CL900,Client_2371,2023-04-14,1276575.47,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN02372,Eldoret,CL581,Client_2372,2022-02-09,368132.75,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02373,Nairobi_Main,CL493,Client_2373,2022-10-31,604412.84,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02374,Eldoret,CL602,Client_2374,2024-08-05,767771.86,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN02375,Mombasa,CL498,Client_2375,2023-01-31,1181362.71,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02376,Kisumu,CL968,Client_2376,2022-05-01,1489497.63,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN02377,Westlands,CL748,Client_2377,2022-01-07,420063.83,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN02378,Eldoret,CL594,Client_2378,2022-10-27,445323.86,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN02379,Kisumu,CL719,Client_2379,2023-02-14,404567.71,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN02380,Eldoret,CL223,Client_2380,2023-08-29,648356.74,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
